Main_Atlas_Number,Main_Display_Name,References,URL_Atlas,URL_Wiki,URL_NMR_Resource,NMR_URL,Record_URL
1172,"Bute, Barone Hill, Argyll & Bute","Feachem, R (1963) A guide to prehistoric Scotland, London (p 113) Hewison, Rev. J K (1892-93) 'On the Prehistoric forts of the Island of Bute'. PSAS 27 (1893-3), 281-93",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C1172,http://www.wikidata.org/entity/Q31089681,Canmore,https://canmore.org.uk/site/40424,http://hillforts.arch.ox.ac.uk/records/SC1172.html
1173,"Caer Ddunod, Conwy (Caer-Ddunod)","Davies, Canon Ellis 1929. The prehistoric and Roman remains of Denbighshire, Cardiff: William Lewis, 231.",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C1173,http://www.wikidata.org/entity/Q31119173,NA,NA,http://hillforts.arch.ox.ac.uk/records/WA1173.html
1174,"Caer Caradog, Conwy","Davies, Canon Ellis 1929. The prehistoric and Roman remains of Denbighshire, Cardiff: William Lewis, 234.   Houlder, C. 1973. Wales: an archaeological guide, the prehistoric, Roman and early medieval field monuments,London and Boston: Faber, 86.  Livens, R.G. and Smith, J.A. 1991. Excavations at Caer Caradog, Llanfihangel Glyn Myfyr, Clwyd, 1963-4, Arch Camb, 140, 77-101",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C1174,http://www.wikidata.org/entity/Q31119185,NA,NA,http://hillforts.arch.ox.ac.uk/records/WA1174.html
1175,"Pwll-y-Clai, Denbighshire (Caer Bryn; Pwll y Clai; Prolly Clai)","Davies, Canon Ellis 1929: The prehistoric and Roman remains of Denbighshire, Cardiff: William Lewis, 374.",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C1175,http://www.wikidata.org/entity/Q31118627,NA,NA,http://hillforts.arch.ox.ac.uk/records/WA1175.html
1177,"Dinas Melin-y-Wig, Denbighshire","Bowen E.G. and Gresham, C.A. 1967. History of Merioneth ,1, Dolgellau, 135-7.  Houlder, C. 1978. Wales: An archaeological guide. The prehistoric, Roman and early medieval field monuments, London Faber and Faber, 70.",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C1177,http://www.wikidata.org/entity/Q31118715,NA,NA,http://hillforts.arch.ox.ac.uk/records/WA1177.html
1178,"Moel Fodig, Denbighshire","Bowen, E.G. and Gresham, C.A. 1967. History of Merioneth 1, Dolgellau, 139-40.  Brooks, I.P., Engineering Archaeological Sevices 2010. Moel Fodig geophysical survey, EAS Survey Report 2010/14.  Brooks, I.P., Engineering Archaeological Sevices 2010. Survey report: Moel Fodig, EAS Survey Report 2010/19.  Brown, I. and Karl, R. 2010. Caer Drewyn and its Environs _ survey and desktop analyses, 2009-2010 Preliminary Report, Bangor Studies in Archaeology, Report No. 3, Bangor: Bangor University School of History, Welsh History and Archaeology.  Karl, R. and Brown, I. 2011. Caer Drewyn and its Environs. Site survey and analyses 2010-2011. Excavations at Moel Fodig Hillfort, August 2011. Interim Report, Bangor Studies in Archaeology, Report No. 5, Bangor: Bangor University School of History, Welsh History and Archaeology.  Morton Williams, S., Moller, K., Brown, I. and Karl, R. 2012. Hillforts of North Wales: Moel Fodig excavations, 2011-2012, Bangor Studies in Archaeology, Report No. 7, Bangor: Bangor University School of History, Welsh History and Archaeology.",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C1178,http://www.wikidata.org/entity/Q31118636,NA,NA,http://hillforts.arch.ox.ac.uk/records/WA1178.html
1179,"Caer Drewyn, Denbighshire (Caer Drewen)","Brooks, I.P. and Laws, K. 2006. Topographical and geophysical surveys of Caer Drewyn Hillfort, EAS Client Report.  Brooks, I.P. 2011. Survey report: Fron Newydd and Caer Drewyn, EAS Survey Report 2011/2012.   Brown, I. and Wintle, W. 2008. Geophysical survey of Caer Drewyn Hillfort, Denbighshire, October 2008 - Interim results, Institute of Archaeology unpublished report, Oxford.  Brown, I. 2009. Beacons in the landscape. The hillforts of England and Wales, Oxford: Windgather Press/Oxbow Books.  Driver,T. 2011. The Hillforts, In ed Mrowiec, H., Heather and Hillforts of the Clwydian Range and Llantysilio Mountains, Ruthin: Heather and Hillforts Partnership Board, Denbighshire County Council.  Gardner, W. 1922. The ancient hill fort known as Caer Drewyn, Merionethshire, Arch Camb, 77, 108-125.  Royal Commission on the Ancient and Historical Monuments and Constructions in Wales and Monmouthshire 1921. An inventory of the ancient monuments in Wales and Monmouthshire, IV, County of Merioneth, London: HMSO.",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C1179,http://www.wikidata.org/entity/Q31118642,NA,NA,http://hillforts.arch.ox.ac.uk/records/WA1179.html
1180,"Bute, Little Dunagoil, Argyll & Bute","Duffy, P R J (2012) One Island, Many Voices: Bute, Archaeology and the Discover Bute Landscape Partnership Scheme, Donington (pp 9,10,75,76) Geddes and Hale, G F and A G C (2010) RCAHMS: The Archaeological Landscape of Bute, Edinburgh Harding, Ralston and Burgess, D W, I B M and C (1994) 'Little Dunagoil (Kingarth parish)', Disc Exc Scot 1994, 57  Laing and Laing, L and J (1986) 'Scottish and Irish metalwork and the ""conspiratio barbarica""'. Proc Soc Antiq Scot 116 (1986), 211-21 Marshall and Speirs, D N and A (1992) History of Bute, Revision (Rothesay) (p 29-30) Marshall, D N (1964) 'Report on excavations at Little Dunagoil', Trans Buteshire Natur Hist Soc 16 (1964), 3-69  Ross, W (1880) Blain's History of Bute, in Rev. William Ross, Rothesay Schmidt and Burgess, P K and C B (1981) 'The axes of Scotland and Northern England'. Prahistorische Bronzefunde, 9, Munchen, Germany",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C1180,http://www.wikidata.org/entity/Q31089702,Canmore,https://canmore.org.uk/site/40280,http://hillforts.arch.ox.ac.uk/records/SC1180.html
1182,"Craig yr y chain, Denbighshire (Craig yr ychen; Craig yr Uchain)","Bowen E.G. and Gresham, C.A. 1967. History of Merioneth ,1, Dolgellau, 168-70.  Burnham, H. 1995. A guide to ancient and historic Wales - Clwyd and Powys, London: HMSO, 63-4.",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C1182,http://www.wikidata.org/entity/Q31118716,NA,NA,http://hillforts.arch.ox.ac.uk/records/WA1182.html
1183,"Pen y Gaer, Efenechtyd, Denbighshire","Davies, Canon Ellis 1929. The prehistoric and Roman remains of Denbighshire, Cardiff: William Lewis.",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C1183,http://www.wikidata.org/entity/Q31118726,NA,NA,http://hillforts.arch.ox.ac.uk/records/WA1183.html
1184,"Craig Adwy Wynt, Denbighshire (Craig Adwywynt; Craig-Adwy-Wynt)","Brown, I. 2009. Beacons in the landscape. The hillforts of England and Wales, Oxford: Windgather Press/Oxbow Books.  Forde Johnston, J. 1976. Hillforts of the Iron Age in England and Wales, Liverpool: Liverpool University Press.",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C1184,http://www.wikidata.org/entity/Q31118652,NA,NA,http://hillforts.arch.ox.ac.uk/records/WA1184.html
1185,"Cerrig Gwynion, Wrexham (Mynnyd Bach Camp; Roman Camp Wood)","Davies, Canon Ellis 1929. The prehistoric and Roman remains of Denbighshire, Cardiff: William Lewis, 159.",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C1185,http://www.wikidata.org/entity/Q31119254,NA,NA,http://hillforts.arch.ox.ac.uk/records/WA1185.html
1187,"Pen-y-Coed, Powys","Silvester, R.J. and Britnell, W.J. 1993. Montgomeryshire small enclosures project. Summary Report 1993, CPAT Report No 80, Welshpool, Clwyd-Powys Archaeological Trust.",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C1187,http://www.wikidata.org/entity/Q31061594,NA,NA,http://hillforts.arch.ox.ac.uk/records/WA1187.html
1188,"Pant-y-Ffridd, Powys (Ffridd Penthryn West)","Silvester, R.J. and Britnell, W.J. 1993. Montgomeryshire small enclosures project. Summary Report 1993, CPAT Report No 80, Welshpool, Clwyd-Powys Archaeological Trust.",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C1188,http://www.wikidata.org/entity/Q31061569,NA,NA,http://hillforts.arch.ox.ac.uk/records/WA1188.html
1189,"Lawn Farm, Powys","Silvester, R.J. and Hankinson, R. 2006. Defended enclosures in Radnorshire. Project report, CPAT Report 781, Welshpool: CPAT.",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C1189,http://www.wikidata.org/entity/Q31061576,NA,NA,http://hillforts.arch.ox.ac.uk/records/WA1189.html
1190,"Fron Goth Ii, Powys (Fron-Goth)","Royal Commission on the Ancient and Historical Monuments and Constructions in Wales and Monmouthshire, 1911. An Inventory of the Ancient Monuments in Wales and Monmouthshire, I, County of Montgomery, No. 160, London: HMSO.  Silvester, R.J. and Britnell, W.J. 1993. Montgomeryshire small enclosures project. Summary Report 1993, CPAT Report No 80, Welshpool, Clwyd-Powys Archaeological Trust.",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C1190,http://www.wikidata.org/entity/Q31061581,NA,NA,http://hillforts.arch.ox.ac.uk/records/WA1190.html
1192,"Mynydd Llangorse, Powys (Cockit Hill)","RCAHMW 1986. An inventory of the ancient monuments in Brecknock (Brycheiniog). The Prehistoric and Roman monuments, Vol 1, Part 2, Hill-forts and Roman remains, HF 49, London: HMSO.  Silvester, B. 2007. The Clwyd-Powys Archaeological Trust. Defended enclosures in Brecknock, CPAT Report No 859, Welshpool: CPAT.",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C1192,http://www.wikidata.org/entity/Q31061603,NA,NA,http://hillforts.arch.ox.ac.uk/records/WA1192.html
1193,"Perwlwyn Coppice, Powys (Derwlwyn Coppice)","Silvester, R.J. and Britnell, W.J. 1993. Montgomeryshire small enclosures project. Summary Report 1993, CPAT Report No 80, Welshpool, Clwyd-Powys Archaeological Trust.",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C1193,http://www.wikidata.org/entity/Q31061610,NA,NA,http://hillforts.arch.ox.ac.uk/records/WA1193.html
1194,"Nant Tarthwynni West, Powys (Nant Tarthwyni I; Nant Torthwyni)","RCAHMW 1986. An inventory of the ancient monuments in Brecknock (Brycheiniog). The Prehistoric and Roman monuments, Vol 1, Part 2, Hill-forts and Roman remains, HF 22, London: HMSO.  Savory, H.N. 1954. List of hill-forts and other earthworks in Wales and Monmouthshire. Additions and corrections to Sections I-III, Bull Board Celtic Stud, 15 (1952-54), 230.  Silvester, B. 2007. The Clwyd-Powys Archaeological Trust. Defended enclosures in Brecknock, CPAT Report No 859, Welshpool: CPAT.",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C1194,http://www.wikidata.org/entity/Q31061583,NA,NA,http://hillforts.arch.ox.ac.uk/records/WA1194.html
1195,"Garth Hill Enclosure, Nantmel, Powys",None recorded.,https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C1195,http://www.wikidata.org/entity/Q31061584,NA,NA,http://hillforts.arch.ox.ac.uk/records/WA1195.html
1196,"Llwyn Llwyd, Powys","RCAHMW 1986. An inventory of the ancient monuments in Brecknock (Brycheiniog). The Prehistoric and Roman monuments, Vol 1, Part 2, Hill-forts and Roman remains, HF 16, London: HMSO.  Silvester, B. 2007. The Clwyd-Powys Archaeological Trust. Defended enclosures in Brecknock, CPAT Report No 859, Welshpool: CPAT.",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C1196,http://www.wikidata.org/entity/Q31061586,NA,NA,http://hillforts.arch.ox.ac.uk/records/WA1196.html
1197,"Bausley Hill, Powys (Bausley Camp; Castle Camp)","Royal Commission on the Ancient and Historical Monuments and Constructions in Wales and Monmouthshire, 1911. An Inventory of the Ancient Monuments in Wales and Monmouthshire, I, County of Montgomery, London: HMSO.  Spurgeon, C.J. 1972. Enclosures of Iron Age type in the Upper Severn Basin,  In Lynch, F. and Burgess, C. (eds.) 1972, Prehistoric man in Wales and the West, 332, Bath: Adams and Dart.",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C1197,http://www.wikidata.org/entity/Q31061621,NA,NA,http://hillforts.arch.ox.ac.uk/records/WA1197.html
1198,"Cefn-y-Castell, Powys (Middletown Hill)","Lines, H. H. 1889. Breidden Hill camp and other camps in the vicinity , Montgomeryshire Collect, 23, 321-44.  Musson, C. 2012. Montgomeryshire hillforts and enclosures from the air, in Britnell, W.J. and Silvester, R.J. (eds) Reflections on the past. Essays in honour of Frances Lynch. Cambrian Archaeological Association, 351-368.  O'Neil, B. H. St. J. 1937. Excavations at Breiddin Hill Camp, Montgomeryshire, 1933-35 , Arch Camb, 92, 86-128.  Silvester, R.J. and Britnell, W.J. 1993. Montgomeryshire small enclosures project. Summary Report 1993, CPAT Report No 80, Welshpool, Clwyd-Powys Archaeological Trust.  Spurgeon, C.J. 1972. Enclosures of Iron Age type in the Upper Severn Basin,  In Lynch, F. and Burgess, C. (eds.) 1972, Prehistoric man in Wales and the West, 332, Bath: Adams and Dart.",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C1198,http://www.wikidata.org/entity/Q31061641,NA,NA,http://hillforts.arch.ox.ac.uk/records/WA1198.html
1199,"Pen-y-Castell Ii, Powys (Pen-y-Castell Hillfort)","Silvester, R.J. and Britnell, W.J. 1993. Montgomeryshire small enclosures project. Summary Report 1993, CPAT Report No 80, Welshpool, Clwyd-Powys Archaeological Trust.  Spurgeon, C.J. 1972. Enclosures of Iron Age type in the Upper Severn Basin,  In Lynch, F. and Burgess, C. (eds.) 1972, Prehistoric man in Wales and the West, 337, 40, Bath: Adams and Dart.",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C1199,http://www.wikidata.org/entity/Q31061648,NA,NA,http://hillforts.arch.ox.ac.uk/records/WA1199.html
1200,"Pen-y-Clun, Powys (Pen y Clun)","Royal Commission on the Ancient and Historical Monuments and Constructions in Wales and Monmouthshire, 1911. An Inventory of the Ancient Monuments in Wales and Monmouthshire, I, County of Montgomery, No. 593, London: HMSO.  Silvester, R.J. and Britnell, W.J. 1993. Montgomeryshire small enclosures project. Summary Report 1993, CPAT Report No 80, Welshpool, Clwyd-Powys Archaeological Trust.  Spurgeon, C.J. 1972. Enclosures of Iron Age type in the Upper Severn Basin,  In Lynch, F. and Burgess, C. (eds.) 1972, Prehistoric man in Wales and the West, 336, 33, Bath: Adams and Dart.",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C1200,http://www.wikidata.org/entity/Q31061653,NA,NA,http://hillforts.arch.ox.ac.uk/records/WA1200.html
1201,"Bute, Dunagoil, Argyll & Bute","Anon (1780) 'Sketch of the ground and remains of a fort at Dunagoyle on the south west end of the island of Bute', held at the Bute Archive, Mount Stuart Duffy, P R J (2012) One Island, Many Voices: Bute, Archaeology and the Discover Bute Landscape Partnership Scheme, Donington (pp 9,10,75,76,80,81) Geddes and Hale, G F and A G C (2010) RCAHMS: The Archaeological Landscape of Bute, Edinburgh Harding, D W (1997) 'Forts, duns, brochs and crannogs: Iron Age settlements in Argyll', in Ritchie, G The archaeology of Argyll, Edinburgh Harding, D W (2004a) The Iron Age in Northern Britain: Celts and Romans, natives and invaders, Routledge: London & New York Harding, D W (2004b) 'Dunagoil, Bute, re-instated', Transactions of the Buteshire Natural History Society 26 (2004), 1-19 Harding, Ralston and Burgess, D W, I and C (1995) 'Dunagoil, Isle of Bute (Kingarth parish), survey', Disc Exc Scot 1995, 65  Hewison, Rev. J K (1892-93) 'On the Prehistoric forts of the Island of Bute'. PSAS 27 (1893-3), 281-93 Mann, L M (1915) 'Report on the relics discovered during excavations in 1913 at cave at Dunagoil, Bute, and in 1914 at the fort at Dunagoil, Bute (with suggestions as to the probable history and chronology of the site)', Trans Buteshire Natur Hist Soc 8 (1915), 61-86 Mann, L M (1925) 'Note on the results of the exploration of the fort at Dunagoil'. Trans Buteshire Natur Hist Soc 9 (1925), 54-60  Marshall, J N (1915) 'Preliminary notes on some excavations at Dunagoil fort and cave'. Trans Buteshire Natur Hist Soc 8 (1915), 42-86  Nisbet, H C (1975) 'A geological approach to vitrified forts, part II: bedrock and building stone'. Sci & Archaeol 15 (1975), 11 Ross, W (1880) Blain's History of Bute, in Rev. William Ross Rothesay",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C1201,http://www.wikidata.org/entity/Q31089729,Canmore,https://canmore.org.uk/site/40291,http://hillforts.arch.ox.ac.uk/records/SC1201.html
1202,"Pen y Gaer, Llanidloes, Powys","Musson, C. 2012. Montgomeryshire hillforts and enclosures from the air, in Britnell, W.J. and Silvester, R.J. (eds) Reflections on the past. Essays in honour of Frances Lynch. Cambrian Archaeological Association, 351-368.  Royal Commission on the Ancient and Historical Monuments and Constructions in Wales and Monmouthshire, 1911. An Inventory of the Ancient Monuments in Wales and Monmouthshire, I, County of Montgomery, No. 593, London: HMSO.  Silvester, R.J. and Britnell, W.J. 1993. Montgomeryshire small enclosures project. Summary Report 1993, CPAT Report No 80, Welshpool, Clwyd-Powys Archaeological Trust.  Spurgeon, C.J. 1972. Enclosures of Iron Age type in the Upper Severn Basin,  In Lynch, F. and Burgess, C. (eds.) 1972, Prehistoric man in Wales and the West, 327-28, 6, Bath: Adams and Dart.",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C1202,http://www.wikidata.org/entity/Q31061655,NA,NA,http://hillforts.arch.ox.ac.uk/records/WA1202.html
1203,"Coed Mawr Gaer, Powys (y Gaer, Coed Mawr; Gaer Fechan)","Pennant, T. 1778. A tour in Wales, Vol I, London: Henry Hughes.  Royal Commission on the Ancient and Historical Monuments and Constructions in Wales and Monmouthshire, 1911. An Inventory of the Ancient Monuments in Wales and Monmouthshire, I, County of Montgomery, No. 332, London: HMSO.  Silvester, R.J. and Britnell, W.J. 1993. Montgomeryshire small enclosures project. Summary Report 1993, CPAT Report No 80, Welshpool, Clwyd-Powys Archaeological Trust.  Spurgeon, C.J. 1972. Enclosures of Iron Age type in the Upper Severn Basin,  In Lynch, F. and Burgess, C. (eds.) 1972, Prehistoric man in Wales and the West, 341, 46, Bath: Adams and Dart.",https://hillforts.arch.ox.ac.uk/?query=Atlas_of_Hillforts_4166_0%2CMain_Atlas_Number%2C1203,http://www.wikidata.org/entity/Q31061590,NA,NA,http://hillforts.arch.ox.ac.uk/records/WA1203.html
